POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
B1Y 3C9,GEORGES RIVER,NS,4,46.201574,-60.339089
B1Y 3J4,GEORGES RIVER,NS,4,46.207586,-60.327131
B1Y 3K1,GEORGES RIVER,NS,4,46.2020041,-60.3370964
B1Y 3K7,LONG ISLAND,NS,4,46.206286,-60.344959
B1Y 3L9,LONG ISLAND,NS,4,46.201667,-60.378536
B1Y 3P1,BARRACHOIS,NS,4,46.208494,-60.251697
B1Y 3V3,GEORGES RIVER,NS,4,46.2005887,-60.3405695
B1Y 3V4,GEORGES RIVER,NS,4,46.1956089,-60.347617
B1Y 3W4,SCOTCH LAKE,NS,4,46.189367,-60.359572
B1Y 3W6,SCOTCH LAKE,NS,4,46.181008,-60.368792
B1Y 3W8,SCOTCH LAKE,NS,4,46.181172,-60.369149
B1Y 3X8,POINT ACONI,NS,4,46.146553,-60.195413
B1Y 3Y1,HILLSIDE BOULARDERIE,NS,4,46.175861,-60.483327
B1Y 3Y3,BARRACHOIS,NS,4,46.14624,-60.416013
B1Y 3Z5,GROVES POINT,NS,4,46.286585,-60.317534
B2A 0B5,NORTH SYDNEY,NS,4,46.1038615,-60.3741637
B2A 0C4,NORTH SYDNEY,NS,4,46.208198,-60.252028
B2A 0C7,NORTH SYDNEY,NS,4,46.2055732,-60.2647356
B2A 0C9,NORTH SYDNEY,NS,4,46.2114863,-60.2508665
B2A 0E1,NORTH SYDNEY,NS,4,46.103862,-60.374164
B2A 1B6,NORTH SYDNEY,NS,4,46.207132,-60.253082
B2A 1B7,NORTH SYDNEY,NS,4,46.2073642,-60.2510457
B2A 1C1,NORTH SYDNEY,NS,4,46.2092772,-60.2484704
B2A 1C3,NORTH SYDNEY,NS,4,46.2105447,-60.2473616
B2A 1E2,NORTH SYDNEY,NS,4,46.217902,-60.239473
B2A 1E5,NORTH SYDNEY,NS,4,46.199743,-60.258983
B2A 1E9,NORTH SYDNEY,NS,4,46.200328,-60.257846
B2A 1G3,NORTH SYDNEY,NS,4,46.072151,-60.263816
B2A 1G6,NORTH SYDNEY,NS,4,46.2022238,-60.2589112
B2A 1H4,NORTH SYDNEY,NS,4,46.202797,-60.256973
B2A 1J7,NORTH SYDNEY,NS,4,46.2097835,-60.2500553
B2A 1K3,NORTH SYDNEY,NS,4,46.2058994,-60.2556301
B2A 1L6,NORTH SYDNEY,NS,4,46.2102263,-60.2506694
B2A 1L8,NORTH SYDNEY,NS,4,46.2110909,-60.2499984
B2A 1M2,NORTH SYDNEY,NS,4,46.2136729,-60.2482786
B2A 1N7,NORTH SYDNEY,NS,4,46.2104377,-60.2521627
B2A 1P9,NORTH SYDNEY,NS,4,46.20817,-60.25575
B2A 1R7,NORTH SYDNEY,NS,4,46.199908,-60.260861
B2A 1S5,NORTH SYDNEY,NS,4,46.2080102,-60.2570448
B2A 1T4,NORTH SYDNEY,NS,4,46.2066043,-60.2595909
B2A 1V1,NORTH SYDNEY,NS,4,46.2086753,-60.2575002
B2A 1V5,NORTH SYDNEY,NS,4,46.2102954,-60.2557869
B2A 1W4,NORTH SYDNEY,NS,4,46.206169,-60.260741
B2A 1Y4,NORTH SYDNEY,NS,4,46.205236,-60.263437
B2A 2A2,NORTH SYDNEY,NS,4,46.205472,-60.266149
B2A 2B1,NORTH SYDNEY,NS,4,46.2124121,-60.2656124
B2A 2J1,NORTH SYDNEY,NS,4,46.2098533,-60.0238911
B2A 2J6,NORTH SYDNEY,NS,4,46.2063249,-60.2575873
B2A 2J7,NORTH SYDNEY,NS,4,46.206993,-60.2591924
B2A 2K1,NORTH SYDNEY,NS,4,46.2082888,-60.2618114
B2A 2K2,NORTH SYDNEY,NS,4,46.209442,-60.023123
B2A 2L7,NORTH SYDNEY,NS,4,46.2077346,-60.2570229
B2A 2M6,NORTH SYDNEY,NS,4,46.2065991,-60.2525985
B2A 2N8,NORTH SYDNEY,NS,4,46.2095557,-60.2585938
B2A 2P4,NORTH SYDNEY,NS,4,46.2109992,-60.2623346
A1S 1A1,GOULDS,NL,3,47.4607032,-52.7720723
A1S 1A9,GOULDS,NL,3,47.4556785,-52.7734119
A1S 1B5,GOULDS,NL,3,47.4564379,-52.7812747
A1S 1C3,GOULDS,NL,3,47.4535338,-52.7729851
A1S 1C9,GOULDS,NL,3,47.4508355,-52.7744655
A1S 1E8,GOULDS,NL,3,47.4576776,-52.771939
A1S 1G4,GOULDS,NL,3,47.482588,-52.768461
A1S 1H7,GOULDS,NL,3,47.4870266,-52.7682189
A1S 1J3,GOULDS,NL,3,47.4346139,-52.769326
A1S 1K5,GOULDS,NL,3,47.4438782,-52.7675729
A1S 1L1,GOULDS,NL,3,47.4576089,-52.727875
A1S 1L5,GOULDS,NL,3,47.454181,-52.74196
A1S 1N6,GOULDS,NL,3,47.4580535,-52.7566498
A1S 1P3,GOULDS,NL,3,47.45603,-52.7535
A1S 1P7,GOULDS,NL,3,47.4385427,-52.7648949
A1S 1P9,GOULDS,NL,3,47.4378896,-52.7641708
A1S 1R1,GOULDS,NL,3,47.43946,-52.76546
A1S 1R6,GOULDS,NL,3,47.44472,-52.76542
A1V 0A1,GANDER,NL,3,48.95836,-54.60718
A1V 0C5,GANDER,NL,3,48.9583304,-54.6164164
A1V 0C7,GANDER,NL,3,48.9583304,-54.6164164
A1V 0E9,GANDER,NL,3,48.9583304,-54.6164164
A1V 0G1,GANDER,NL,3,48.9583304,-54.6164164
A1V 0H4,GANDER,NL,3,48.980614,-54.602596
A1V 0H6,GANDER,NL,3,48.9589919,-54.5928119
A1V 0J2,GANDER,NL,3,48.979264,-54.624265
A1V 1A7,GANDER,NL,3,48.960497,-54.61792
A1V 1C6,GANDER,NL,3,48.960796,-54.605655
A1V 1C8,GANDER,NL,3,48.960337,-54.608567
A1V 1G5,GANDER,NL,3,48.9576795,-54.607407
A1V 1J3,GANDER,NL,3,48.9563592,-54.6194933
A1V 1J6,GANDER,NL,3,48.9602427,-54.6216924
A1V 1K5,GANDER,NL,3,48.958038,-54.6121381
A1V 1K8,GANDER,NL,3,48.9575263,-54.6145881
A1V 1L2,GANDER,NL,3,48.9550513,-54.6182371
A1V 1L8,GANDER,NL,3,48.9533134,-54.6099048
A1V 1M7,GANDER,NL,3,48.9509875,-54.6135813
A1V 1M9,GANDER,NL,3,48.9487799,-54.6121158
A1V 1N3,GANDER,NL,3,48.9485199,-54.6070698
A1V 1N8,GANDER,NL,3,48.9510507,-54.6054573
A1V 1R5,GANDER,NL,3,48.9589827,-54.6073658
A1V 1T2,GANDER,NL,3,48.954843,-54.614547
A1V 1T3,GANDER,NL,3,48.955989,-54.616662
A1V 1V2,GANDER,NL,3,48.956668,-54.616674
A1V 1V3,GANDER,NL,3,48.9578513,-54.615642
A1V 1V6,GANDER,NL,3,48.954865,-54.6209782
A1V 1X7,GANDER,NL,3,48.9597072,-54.601101
A1V 1Y2,GANDER,NL,3,48.951825,-54.604974
A1V 1Z4,GANDER,NL,3,48.946354,-54.601422
A1V 2B6,GANDER,NL,3,48.965301,-54.608553
A1V 2C1,GANDER,NL,3,48.965305,-54.613971
A1V 2G3,GANDER,NL,3,48.968088,-54.6080816
A1V 2H8,GANDER,NL,3,48.971007,-54.6110597
A1V 2J2,GANDER,NL,3,48.968805,-54.61035
A1V 2J5,GANDER,NL,3,48.9746203,-54.6140889
A1V 2L7,GANDER,NL,3,48.965054,-54.617725
A1V 2M3,GANDER,NL,3,48.964308,-54.607813
A1V 2M6,GANDER,NL,3,48.9686308,-54.6122973
A1V 2N2,GANDER,NL,3,48.9738342,-54.6099526
A1V 2N9,GANDER,NL,3,48.963171,-54.626506
A1V 2P5,GANDER,NL,3,48.9675359,-54.6178242
A1V 2P6,GANDER,NL,3,48.9683714,-54.6175416
A1V 2R4,GANDER,NL,3,48.9778564,-54.6145317
A1V 2R5,GANDER,NL,3,48.978821,-54.616469
A1V 2R6,GANDER,NL,3,48.977497,-54.6134701
A1V 2S8,GANDER,NL,3,48.980651,-54.618341
A1V 2S9,GANDER,NL,3,48.979789,-54.618591
A1V 2V3,GANDER,NL,3,48.94824982,-54.59933853
A1V 2W6,GANDER,NL,3,48.96542,-54.61879
A1W 0C6,CONCEPTION BAY SOUTH,NL,3,47.5017496,-52.9312828
A1W 0C7,CONCEPTION BAY SOUTH,NL,3,47.5017496,-52.9312828
A1W 0E8,CONCEPTION BAY SOUTH,NL,3,47.521181,-52.941944
A1W 0G1,CONCEPTION BAY SOUTH,NL,3,47.521181,-52.941944
A1W 2A2,CONCEPTION BAY SOUTH,NL,3,47.530426,-52.92663
A1W 2A4,CONCEPTION BAY SOUTH,NL,3,47.5304222,-52.9256221
A1W 2B6,CONCEPTION BAY SOUTH,NL,3,47.536351,-52.923122
A1W 2B7,CONCEPTION BAY SOUTH,NL,3,47.529669,-52.925731
A1W 2C6,CONCEPTION BAY SOUTH,NL,3,47.536429,-52.929839
A1W 2G4,CONCEPTION BAY SOUTH,NL,3,47.536621,-52.917142
A1W 2G8,CONCEPTION BAY SOUTH,NL,3,47.5393471,-52.92742
A1W 2H4,CONCEPTION BAY SOUTH,NL,3,47.5369,-52.92815
A1W 3A1,CONCEPTION BAY SOUTH,NL,3,47.5208356,-52.9478398
A1W 3A6,CONCEPTION BAY SOUTH,NL,3,47.5183451,-52.9567005
A1W 3C3,CONCEPTION BAY SOUTH,NL,3,47.523921,-52.959528
A1W 3J4,CONCEPTION BAY SOUTH,NL,3,47.517832,-52.931291
A1W 3J6,CONCEPTION BAY SOUTH,NL,3,47.513342,-52.934617
A1W 3K6,CONCEPTION BAY SOUTH,NL,3,47.499056,-52.780384
A1W 4B7,CONCEPTION BAY SOUTH,NL,3,47.517572,-52.931211
A1W 4C7,CONCEPTION BAY SOUTH,NL,3,47.509912,-52.926267
A1W 4G6,CONCEPTION BAY SOUTH,NL,3,47.5186336,-52.9370654
A1W 4H5,CONCEPTION BAY SOUTH,NL,3,47.529859,-52.946498
A1W 4H8,CONCEPTION BAY SOUTH,NL,3,47.501268,-52.914627
A1W 4K5,CONCEPTION BAY SOUTH,NL,3,47.501268,-52.914627
A1W 4L5,CONCEPTION BAY SOUTH,NL,3,47.524171,-52.946012
A1W 4M3,CONCEPTION BAY SOUTH,NL,3,47.52131,-52.932534
A1W 4M7,CONCEPTION BAY SOUTH,NL,3,47.5220201,-52.9428411
A1W 4N9,CONCEPTION BAY SOUTH,NL,3,47.5206708,-52.9389868
A1W 4P2,CONCEPTION BAY SOUTH,NL,3,47.517851,-52.93633
A1W 4P3,CONCEPTION BAY SOUTH,NL,3,47.5251375,-52.9327119
A1W 4R1,CONCEPTION BAY SOUTH,NL,3,47.513794,-52.931827
A1W 4R7,CONCEPTION BAY SOUTH,NL,3,47.514456,-52.928717
A1W 4S5,CONCEPTION BAY SOUTH,NL,3,47.5158143,-52.9324322
A1W 4T2,CONCEPTION BAY SOUTH,NL,3,47.5154468,-52.9382098
A2N 1A3,KIPPENS,NL,3,48.5504022,-58.6241503
A2N 1A5,KIPPENS,NL,3,48.54845,-58.59967
A2N 1E4,STEPHENVILLE,NL,3,48.545887,-58.5892
A2N 1E6,STEPHENVILLE,NL,3,48.546809,-58.591501
A2N 1E9,STEPHENVILLE,NL,3,48.5461642,-58.5795367
A2N 1G6,STEPHENVILLE,NL,3,48.5484776,-58.5763837
A2N 1J6,STEPHENVILLE,NL,3,48.5508236,-58.5752907
A2N 1J9,STEPHENVILLE,NL,3,48.551894,-58.567617
A2N 1K5,STEPHENVILLE,NL,3,48.548485,-58.583612
A2N 1L8,STEPHENVILLE,NL,3,48.5498386,-58.5854847
A2N 1M2,STEPHENVILLE,NL,3,48.551069,-58.582702
A2N 1R6,STEPHENVILLE,NL,3,48.5535071,-58.580409
A2N 1R7,STEPHENVILLE,NL,3,48.551261,-58.588333
A2N 1T2,STEPHENVILLE,NL,3,48.553624,-58.582773
A2N 1V5,STEPHENVILLE,NL,3,48.550667,-58.597515
A2N 1V7,STEPHENVILLE,NL,3,48.550979,-58.596502
A2N 1W5,STEPHENVILLE,NL,3,48.560325,-58.580874
A2N 1W6,STEPHENVILLE,NL,3,48.568823,-58.576371
A2N 2A1,STEPHENVILLE,NL,3,48.548973,-58.592093
A2N 2A9,STEPHENVILLE,NL,3,48.547843,-58.592886
A2N 2B1,STEPHENVILLE,NL,3,48.548974,-58.592093
A2N 2B6,STEPHENVILLE,NL,3,48.5464416,-58.5894038
A2N 2E9,STEPHENVILLE,NL,3,48.5527225,-58.5877431
A2N 2H7,STEPHENVILLE,NL,3,48.5491386,-58.5836552
A2N 2J1,STEPHENVILLE,NL,3,48.5515317,-58.5860119
A2N 2J3,STEPHENVILLE,NL,3,48.5531087,-58.5871318
A2N 2K8,STEPHENVILLE,NL,3,48.549632,-58.582044
A2N 2M4,STEPHENVILLE,NL,3,48.545347,-58.576041
A2N 2M8,STEPHENVILLE,NL,3,48.5502424,-58.5762429
A2N 2R1,STEPHENVILLE,NL,3,48.551732,-58.575513
A2N 2R5,STEPHENVILLE,NL,3,48.5608299,-58.5797969
A2N 2S6,STEPHENVILLE,NL,3,48.551147,-58.557785
A2N 2S7,STEPHENVILLE,NL,3,48.5514094,-58.5627224
A2N 2W1,STEPHENVILLE,NL,3,48.5589344,-58.5769594
A2N 2X8,STEPHENVILLE,NL,3,48.5471736,-58.5612818
A2N 2Y1,STEPHENVILLE,NL,3,48.555687,-58.560225
A2N 2Y7,STEPHENVILLE,NL,3,48.547728,-58.578882
A2N 2Z9,STEPHENVILLE,NL,3,48.5593202,-58.5702147
A2N 3A9,STEPHENVILLE,NL,3,48.5529356,-58.5639714
A2N 3B5,STEPHENVILLE,NL,3,48.554692,-58.558613
A2N 3E8,KIPPENS,NL,3,48.550985,-58.6211286
A2N 3E9,KIPPENS,NL,3,48.552858,-58.6238
A2N 3G4,KIPPENS,NL,3,48.547677,-58.6446457
A2N 3H1,KIPPENS,NL,3,48.555521,-58.60973
A2N 3H6,STEPHENVILLE,NL,3,48.5640609,-58.5877309
A2N 3K4,KIPPENS,NL,3,48.55909,-58.583612
A2N 3L5,STEPHENVILLE,NL,3,48.5456907,-58.5828958
A2N 3L9,STEPHENVILLE,NL,3,48.5460391,-58.5824256
A2N 3M8,STEPHENVILLE,NL,3,48.546968,-58.583473
A2N 3N9,KIPPENS,NL,3,48.552999,-58.619614
A2N 3P2,KIPPENS,NL,3,48.5469274,-58.6448473
A2N 3P7,STEPHENVILLE,NL,3,48.5507396,-58.5613136
A2N 3S4,STEPHENVILLE,NL,3,48.551103,-58.556362
A2N 3S9,STEPHENVILLE,NL,3,48.5544048,-58.5847495
A2N 3T1,KIPPENS,NL,3,48.5522169,-58.6445967
A2N 3T2,STEPHENVILLE,NL,3,48.5514014,-58.5634258
A2N 3V3,KIPPENS,NL,3,48.555526,-58.60973
A2N 3V6,KIPPENS,NL,3,48.5556364,-58.621931
A2N 3V7,KIPPENS,NL,3,48.552858,-58.623806
A2N 3W1,KIPPENS,NL,3,48.5598,-58.62011
A2N 3W8,STEPHENVILLE,NL,3,48.546764,-58.580556
A2N 3X9,STEPHENVILLE,NL,3,48.55858,-58.55923
A2N 3Y1,STEPHENVILLE,NL,3,48.55411,-58.56052
A2V 0A4,LABRADOR CITY,NL,4,52.9368996,-66.9791456
A2V 0A7,LABRADOR CITY,NL,4,52.937297,-66.947543
A2V 0B7,LABRADOR CITY,NL,4,52.939404,-66.9295929
A2V 0C3,LABRADOR CITY,NL,4,52.9369158,-66.9238331
A2V 0C5,LABRADOR CITY,NL,4,52.9369158,-66.9238331
A2V 1A1,LABRADOR CITY,NL,4,52.9345746,-66.9141834
A2V 1A3,LABRADOR CITY,NL,4,52.93244,-66.915431
A2V 1B7,LABRADOR CITY,NL,4,52.9392898,-66.9069839
A2V 1C8,LABRADOR CITY,NL,4,52.934928,-66.916852
A2V 1E1,LABRADOR CITY,NL,4,52.933675,-66.920264
A2V 1E2,LABRADOR CITY,NL,4,52.939825,-66.90674
A2V 1G3,LABRADOR CITY,NL,4,52.9406628,-66.9083688
A2V 1G5,LABRADOR CITY,NL,4,52.9390562,-66.9119025
A2V 1H7,LABRADOR CITY,NL,4,52.939133,-66.917499
A2V 1H9,LABRADOR CITY,NL,4,52.9388312,-66.9166236
A2V 1L3,LABRADOR CITY,NL,4,52.940157,-66.915497
A2V 1L4,LABRADOR CITY,NL,4,52.9456876,-66.9070249
A2V 1M1,LABRADOR CITY,NL,4,52.9435317,-66.9153152
A2V 1P3,LABRADOR CITY,NL,4,52.9417672,-66.9234073
A2V 1P8,LABRADOR CITY,NL,4,52.9439624,-66.9198789
A2V 1R2,LABRADOR CITY,NL,4,52.946958,-66.908618
A2V 1R9,LABRADOR CITY,NL,4,52.9454572,-66.9169344
A2V 1S3,LABRADOR CITY,NL,4,52.9462647,-66.915809
A2V 1T6,LABRADOR CITY,NL,4,52.9462992,-66.9189559
A2V 1V4,LABRADOR CITY,NL,4,52.9420816,-66.9280212
A2V 1W2,LABRADOR CITY,NL,4,52.9483753,-66.9218405
A2V 1Y5,LABRADOR CITY,NL,4,52.935914,-66.9198037
A2V 2A2,LABRADOR CITY,NL,4,52.9423327,-66.9176948
A2V 2A8,LABRADOR CITY,NL,4,52.9406105,-66.9087137
A2V 2B5,LABRADOR CITY,NL,4,52.9453505,-66.9054991
A2V 2B8,LABRADOR CITY,NL,4,52.942852,-66.91913
A2V 2E5,LABRADOR CITY,NL,4,52.941881,-66.928257
A2V 2G4,LABRADOR CITY,NL,4,52.9430162,-66.9254165
A2V 2J3,LABRADOR CITY,NL,4,52.944902,-66.923519
A2V 2J8,LABRADOR CITY,NL,4,52.9487253,-66.9002387
A2V 2K6,LABRADOR CITY,NL,4,52.939826,-66.90674
A2V 2M4,LABRADOR CITY,NL,4,52.930917,-66.9151974
A2V 2M7,LABRADOR CITY,NL,4,52.9333547,-66.9225603
A2V 2N6,LABRADOR CITY,NL,4,52.93278,-66.917709
A2V 2P4,LABRADOR CITY,NL,4,52.9332382,-66.9437707
A2V 2S1,LABRADOR CITY,NL,4,52.9353595,-66.9465031
A2V 2V6,LABRADOR CITY,NL,4,52.9309075,-66.915217
A2V 2W6,LABRADOR CITY,NL,4,52.9317349,-66.9260127
A2V 2W7,LABRADOR CITY,NL,4,52.948274,-66.92216
A2V 2X7,LABRADOR CITY,NL,4,52.9448279,-66.9031368
A5A 0A7,CLARENVILLE,NL,3,48.157009,-53.957352
A5A 0C1,CLARENVILLE,NL,3,48.157009,-53.9573519
A5A 0C3,CLARENVILLE,NL,3,48.1695152,-53.9882918
A5A 0C9,CLARENVILLE,NL,3,48.14722061,-53.96686172
A5A 0E4,CLARENVILLE,NL,3,48.14722061,-53.96686172
A5A 0G5,CLARENVILLE,NL,3,48.1899,-53.968981
A5A 1B7,CLARENVILLE,NL,3,48.155001,-53.96447
A5A 1B8,CLARENVILLE,NL,3,48.164212,-53.987267
A5A 1C6,CLARENVILLE,NL,3,48.149063,-53.95435
A5A 1E8,CLARENVILLE,NL,3,48.14498,-53.947859
A5A 1G2,CLARENVILLE,NL,3,48.1501384,-53.9584321
A5A 1G3,CLARENVILLE,NL,3,48.179429,-53.969836
A5A 1H3,CLARENVILLE,NL,3,48.157243,-53.979495
A5A 1K7,CLARENVILLE,NL,3,48.171734,-53.989211
A5A 1L3,CLARENVILLE,NL,3,48.1702563,-53.9605246
A5A 1L4,CLARENVILLE,NL,3,48.1671403,-53.960881
A5A 1M4,CLARENVILLE,NL,3,48.1723413,-53.9630242
A5A 1M6,CLARENVILLE,NL,3,48.1665912,-53.9607241
A5A 1M8,CLARENVILLE,NL,3,48.1562895,-53.96326
A5A 1N1,CLARENVILLE,NL,3,48.1537146,-53.9625869
A5A 1N7,CLARENVILLE,NL,3,48.1681263,-53.9646999
A5A 1P2,CLARENVILLE,NL,3,48.1571664,-53.967748
A5A 1P6,CLARENVILLE,NL,3,48.181724,-53.9743919
A5A 1P9,CLARENVILLE,NL,3,48.146,-53.95939
A5A 1X1,CLARENVILLE,NL,3,48.170748,-53.9624451
A5A 1Z5,CLARENVILLE,NL,3,48.149745,-53.965241
A5A 2A4,CLARENVILLE,NL,3,48.158394,-53.9652771
A5A 4A9,CLARENVILLE,NL,3,48.184154,-53.977821
A5A 4B3,CLARENVILLE,NL,3,48.184154,-53.977821
A5A 4B5,CLARENVILLE,NL,3,48.184154,-53.977821
A5A 4G2,CLARENVILLE,NL,3,48.191008,-53.966308
A5A 4G5,CLARENVILLE,NL,3,48.1893932,-53.9680268
A5A 4G6,CLARENVILLE,NL,3,48.189169,-53.978269
A5A 4J2,CLARENVILLE,NL,3,48.1844004,-53.9827413
A5A 4L6,CLARENVILLE,NL,3,48.207525,-54.010668
A5A 4N1,CLARENVILLE,NL,3,48.183633,-53.993044
A5A 4P5,CLARENVILLE,NL,3,48.185091,-54.015612
A5A 4R1,CLARENVILLE,NL,3,48.157267,-53.979495
A8A 0A7,DEER LAKE,NL,3,49.166539,-57.42891
A8A 0C9,BONNE BAY POND,NL,3,49.1772549,-57.4263919
A8A 0E5,REIDVILLE,NL,3,49.203975,-57.430338
A8A 1B8,DEER LAKE,NL,3,49.171527,-57.421542
A8A 1C6,DEER LAKE,NL,3,49.183605,-57.413494
A8A 1C9,DEER LAKE,NL,3,49.171983,-57.42903
A8A 1E5,DEER LAKE,NL,3,49.175297,-57.419908
A8A 1E9,DEER LAKE,NL,3,49.171233,-57.4318551
A8A 1H1,DEER LAKE,NL,3,49.169399,-57.421277
A8A 1J3,DEER LAKE,NL,3,49.173411,-57.421938
A8A 1J9,DEER LAKE,NL,3,49.200308,-57.344278
A8A 1L6,DEER LAKE,NL,3,49.176406,-57.413955
A8A 1L9,DEER LAKE,NL,3,49.182641,-57.41404
A8A 1R3,DEER LAKE,NL,3,49.17678,-57.43582
A8A 1T1,DEER LAKE,NL,3,49.1770912,-57.4190703
A8A 1T3,DEER LAKE,NL,3,49.1694785,-57.4271276
A8A 1T6,DEER LAKE,NL,3,49.169498,-57.425163
A8A 1T7,DEER LAKE,NL,3,49.1714576,-57.4197362
A8A 1V1,DEER LAKE,NL,3,49.176195,-57.420079
A8A 1W2,DEER LAKE,NL,3,49.180553,-57.445802
A8A 1X5,DEER LAKE,NL,3,49.182433,-57.452735
A8A 1Y9,DEER LAKE,NL,3,49.1726566,-57.4312432
A8A 1Z7,DEER LAKE,NL,3,49.18175,-57.439449
A8A 2A4,DEER LAKE,NL,3,49.314894,-57.387937
A8A 2A6,DEER LAKE,NL,3,49.175703,-57.423128
A8A 2A7,DEER LAKE,NL,3,49.175584,-57.423023
A8A 2C9,DEER LAKE,NL,3,49.183139,-57.451948
A8A 2G9,DEER LAKE,NL,3,49.1792362,-57.4228755
A8A 2H5,DEER LAKE,NL,3,49.1756791,-57.4276812
A8A 2H9,DEER LAKE,NL,3,49.182107,-57.427652
A8A 2J7,DEER LAKE,NL,3,49.180287,-57.422458
A8A 2K7,DEER LAKE,NL,3,49.185782,-57.423421
A8A 2K9,DEER LAKE,NL,3,49.184398,-57.441514
A8A 2L1,CORMACK,NL,3,49.294456,-57.390017
A8A 2L3,CORMACK,NL,3,49.302615,-57.383114
A8A 2M8,CORMACK,NL,3,49.300178,-57.388307
A8A 2P6,CORMACK,NL,3,49.312665,-57.399651
A8A 2S2,CORMACK,NL,3,49.306261,-57.389198
A8A 2V6,REIDVILLE,NL,3,49.224628,-57.394022
A8A 2V9,REIDVILLE,NL,3,49.22439,-57.39652
A8A 2W4,REIDVILLE,NL,3,49.227915,-57.385424
A8A 2X6,REIDVILLE,NL,3,49.229193,-57.379761
A8A 2Z4,REIDVILLE,NL,3,49.211917,-57.427507
A8A 3C3,DEER LAKE,NL,3,49.1646122,-57.4338032
A8A 3C9,DEER LAKE,NL,3,49.194419,-57.463453
B0C 0A3,NEILS HARBOUR,NS,4,46.7082925,-60.5443362
B0C 1L0,INGONISH BEACH,NS,4,46.613127,-60.507454
B0E 0C2,WEST BAY ROAD,NS,4,46.2486851,-60.851817
B0E 1B0,BADDECK,NS,4,46.234036,-61.299174
B0E 2G0,MULGRAVE,NS,4,45.450336,-61.386797
B0E 2W0,PORT HOOD,NS,4,46.00980377,-61.51936722
B0H 0A9,ST ANDREWS,NS,4,45.3044436,-61.6176651
B0H 1L0,GOLDBORO,NS,4,45.208785,-61.64963
B0H 1M0,GOSHEN,NS,4,45.404412,-61.939049
B0H 1N0,GUYSBOROUGH,NS,4,45.320843,-61.132467
B0H 1P0,HAVRE BOUCHER,NS,4,45.685603,-61.528604
B0J 0A1,BLOCKHOUSE,NS,4,44.44771957,-64.41332245
B0J 1N0,WEST CHEZZETCOOK,NS,4,44.68561172,-63.24723434
B0J 2B0,LITTLE TANCOOK,NS,4,44.436101,-64.137455
B0J 2J0,MOOSELAND,NS,4,44.88785,-62.849337
B0J 2M0,NEW ROSS,NS,4,44.76579285,-64.41581726
B0K 0A1,MERIGOMISH,NS,4,45.3958758,-62.5770235
A2A 2N8,GRAND FALLS-WINDSOR,NL,3,48.940529,-55.646535
A2A 2N9,GRAND FALLS-WINDSOR,NL,3,48.942297,-55.648992
A2A 2P6,GRAND FALLS-WINDSOR,NL,3,48.9409704,-55.6477304
A2A 2S6,GRAND FALLS-WINDSOR,NL,3,48.9531962,-55.6292316
A2A 2T9,GRAND FALLS-WINDSOR,NL,3,48.952465,-55.646244
A2A 2W6,GRAND FALLS-WINDSOR,NL,3,48.95251,-55.626166
A2A 2X4,GRAND FALLS-WINDSOR,NL,3,48.950786,-55.62886
A2A 2X5,GRAND FALLS-WINDSOR,NL,3,48.9524188,-55.6303366
A2B 0B8,GRAND FALLS-WINDSOR,NL,3,48.9531327,-55.6645164
A2B 1A4,GRAND FALLS-WINDSOR,NL,3,48.9490059,-55.6695581
A2B 1B9,GRAND FALLS-WINDSOR,NL,3,48.950631,-55.672584
A2B 1C1,GRAND FALLS-WINDSOR,NL,3,48.956518,-55.684877
A2B 1C2,GRAND FALLS-WINDSOR,NL,3,48.963286,-55.655079
A2B 1C7,GRAND FALLS-WINDSOR,NL,3,48.9553738,-55.6671074
A2B 1C8,GRAND FALLS-WINDSOR,NL,3,48.960153,-55.663918
A2B 1G4,GRAND FALLS-WINDSOR,NL,3,48.9561607,-55.6549457
A2B 1H4,GRAND FALLS-WINDSOR,NL,3,48.953941,-55.661884
A2B 1H9,GRAND FALLS-WINDSOR,NL,3,48.947072,-55.68049
A2B 1J2,GRAND FALLS-WINDSOR,NL,3,48.952461,-55.658922
A2B 1J7,GRAND FALLS-WINDSOR,NL,3,48.9498074,-55.6616591
A2H 0A1,MASSEY DRIVE,NL,3,48.934522,-57.940359
A2H 0A8,CORNER BROOK,NL,3,48.947561,-57.97006
A2H 0B4,MASSEY DRIVE,NL,3,48.947561,-57.97006
A2H 0C6,CORNER BROOK,NL,3,48.9456691,-57.9728972
A2H 0E4,MASSEY DRIVE,NL,3,48.9456691,-57.9728972
A2H 0H2,CORNER BROOK,NL,3,48.9322,-57.9354987
A2H 1A8,CORNER BROOK,NL,3,48.962498,-57.93501
A2H 1E9,CORNER BROOK,NL,3,48.961989,-57.933361
A2H 1G7,CORNER BROOK,NL,3,48.9642153,-57.9260672
A2H 1H1,CORNER BROOK,NL,3,48.964023,-57.921627
A2H 1H6,CORNER BROOK,NL,3,48.964026,-57.915064
A2H 1K4,CORNER BROOK,NL,3,48.9628201,-57.9272983
A2H 1K6,CORNER BROOK,NL,3,48.9636981,-57.9228948
A2H 1K8,CORNER BROOK,NL,3,48.9616708,-57.9292619
A2H 1M6,CORNER BROOK,NL,3,48.95757,-57.937944
A2H 1P4,CORNER BROOK,NL,3,48.957121,-57.93467
A2H 1R2,CORNER BROOK,NL,3,48.958462,-57.926177
